----------環境----------
シーン数,      1130
ターゲット数,  4
インターバル,  1
フレームレート,30Fps
スケール,      1.000
長さ単位,      cm
----------2Dオブジェクト----------
1,｢｣
2,｢｣
3,｢｣
4,｢｣
----------データ----------
シーン,   1X, 1Y, レベル,   2X, 2Y, レベル,   3X, 3Y, レベル,   4X, 4Y, レベル
753,  481.414, 194.241, 0,  510.129, 192.315, 0,  513.274, 157.221, 0,  543.000, 150.000, 0
754,  481.011, 193.844, 0,  509.871, 191.992, 0,  513.065, 156.907, 0,  542.404, 149.585, 0
755,  480.811, 193.633, 0,  509.508, 191.754, 0,  512.696, 156.625, 0,  542.272, 149.283, 0
756,  480.936, 193.103, 1,  508.908, 191.227, 0,  512.093, 156.370, 0,  541.337, 148.880, 0
757,  480.274, 193.179, 0,  508.802, 190.884, 0,  511.915, 155.906, 0,  541.103, 148.437, 0
758,  479.844, 192.744, 0,  508.353, 190.448, 0,  511.571, 155.482, 0,  540.755, 147.851, 0
759,  479.558, 192.047, 0,  508.197, 189.889, 0,  511.259, 154.926, 0,  540.495, 147.247, 0
760,  479.910, 191.551, 0,  507.924, 189.134, 0,  511.127, 154.345, 0,  540.159, 146.761, 0
761,  479.482, 190.976, 0,  507.675, 188.915, 0,  511.113, 153.887, 0,  539.923, 146.220, 0
762,  479.122, 190.561, 0,  507.277, 188.118, 0,  510.245, 153.377, 0,  539.261, 145.761, 0
763,  479.267, 189.878, 0,  507.159, 187.558, 0,  510.231, 152.630, 0,  539.256, 145.078, 0
764,  479.907, 189.053, 1,  507.431, 186.974, 0,  510.725, 152.186, 0,  539.483, 144.414, 0
765,  479.573, 188.683, 0,  507.487, 186.243, 0,  510.789, 151.505, 0,  539.575, 143.724, 0
766,  479.643, 188.262, 0,  507.548, 185.887, 0,  510.951, 151.382, 0,  539.718, 143.447, 0
767,  480.354, 187.570, 1,  507.652, 185.243, 0,  510.943, 150.648, 0,  539.674, 142.721, 0
768,  479.905, 187.321, 0,  507.580, 184.929, 0,  511.087, 150.308, 0,  539.770, 142.391, 0
769,  480.803, 186.197, 1,  508.078, 184.043, 0,  511.427, 149.485, 0,  540.022, 141.742, 0
770,  481.333, 185.680, 1,  508.505, 183.450, 0,  511.970, 148.960, 0,  540.448, 141.034, 0
771,  481.013, 185.487, 0,  508.468, 182.937, 0,  511.931, 148.500, 0,  540.518, 140.716, 0
772,  481.467, 184.827, 0,  508.287, 182.528, 0,  511.870, 148.040, 0,  539.921, 140.124, 0
773,  482.027, 184.096, 0,  508.703, 181.982, 0,  512.210, 147.505, 0,  540.482, 140.000, 0
774,  482.256, 184.146, 0,  509.210, 181.495, 0,  513.020, 147.070, 0,  540.928, 139.277, 0
775,  482.648, 183.986, 0,  509.019, 181.462, 0,  512.898, 147.245, 0,  540.741, 139.395, 0
776,  482.507, 184.030, 1,  508.604, 181.613, 0,  512.178, 147.406, 0,  539.744, 139.646, 0
777,  482.136, 184.515, 1,  508.308, 181.990, 0,  511.657, 147.707, 0,  539.444, 139.827, 0
778,  482.015, 184.667, 1,  508.000, 182.139, 0,  511.225, 147.775, 0,  538.512, 139.756, 0
779,  481.360, 184.747, 0,  508.105, 181.848, 0,  511.112, 147.796, 0,  538.688, 139.850, 0
780,  480.901, 184.753, 0,  507.308, 181.827, 0,  510.816, 147.745, 0,  538.469, 139.753, 0
781,  480.928, 184.304, 1,  506.886, 181.610, 0,  510.337, 147.525, 0,  537.854, 139.524, 0
782,  480.367, 184.114, 0,  506.885, 181.279, 0,  510.253, 147.165, 0,  538.012, 139.120, 0
783,  480.039, 183.455, 0,  506.724, 180.533, 0,  510.416, 146.465, 0,  538.150, 138.600, 0
784,  480.120, 182.771, 0,  506.790, 180.190, 0,  510.484, 146.055, 0,  538.470, 138.096, 0
785,  479.895, 182.039, 0,  506.931, 179.490, 0,  510.860, 145.360, 0,  538.753, 137.704, 0
786,  479.662, 181.948, 0,  506.705, 179.514, 0,  510.362, 145.277, 0,  538.282, 137.500, 0
787,  479.737, 181.663, 0,  506.764, 179.038, 0,  510.670, 144.650, 0,  538.831, 137.120, 0
788,  479.988, 180.821, 0,  507.260, 178.500, 0,  511.143, 144.316, 0,  539.713, 136.637, 0
789,  480.307, 180.653, 0,  507.486, 178.126, 0,  511.427, 143.833, 0,  539.904, 136.133, 0
790,  480.191, 180.529, 1,  507.067, 178.286, 0,  510.888, 143.878, 0,  539.506, 136.241, 0
791,  479.729, 180.300, 1,  506.785, 178.533, 0,  510.479, 144.083, 0,  538.866, 136.415, 0
792,  479.178, 180.589, 1,  506.533, 178.581, 0,  510.594, 144.260, 0,  539.651, 136.627, 0
793,  477.962, 180.975, 0,  505.965, 178.841, 0,  509.758, 144.495, 0,  538.695, 136.841, 0
794,  477.743, 181.171, 1,  505.536, 179.179, 0,  509.238, 144.429, 0,  538.477, 137.035, 0
795,  476.828, 181.655, 0,  505.126, 179.505, 0,  509.065, 144.657, 0,  538.557, 137.182, 0
796,  476.045, 181.663, 0,  504.602, 179.911, 0,  508.549, 144.863, 0,  538.412, 137.518, 0
797,  475.012, 182.294, 0,  504.035, 180.254, 0,  507.885, 145.587, 0,  537.640, 137.854, 0
798,  474.444, 182.378, 0,  503.540, 180.823, 0,  507.208, 145.585, 0,  537.467, 138.611, 0
799,  473.714, 182.484, 0,  503.387, 181.017, 0,  506.833, 146.069, 0,  537.398, 138.914, 0
800,  473.670, 182.418, 0,  503.264, 181.091, 0,  506.954, 145.844, 0,  537.355, 138.731, 0
801,  473.220, 182.681, 0,  503.192, 181.224, 0,  506.717, 146.019, 0,  537.544, 139.167, 0
802,  473.031, 182.865, 0,  503.065, 181.911, 0,  506.789, 146.272, 0,  537.565, 139.630, 0
803,  472.526, 183.537, 0,  502.902, 182.163, 0,  506.765, 146.626, 0,  537.874, 140.032, 0
804,  472.031, 184.156, 0,  502.669, 183.008, 0,  506.123, 147.386, 0,  537.563, 140.719, 0
805,  471.796, 184.796, 0,  502.383, 183.969, 0,  506.068, 148.280, 0,  537.520, 141.770, 0
806,  471.222, 185.818, 0,  502.271, 185.016, 0,  505.966, 149.000, 0,  538.010, 142.551, 0
807,  470.842, 186.941, 0,  502.023, 186.100, 0,  505.574, 150.115, 0,  537.755, 143.551, 0
808,  470.149, 188.030, 0,  501.836, 187.216, 0,  505.451, 150.959, 0,  537.816, 144.573, 0
809,  469.784, 189.137, 0,  501.439, 188.424, 0,  505.187, 152.024, 0,  537.648, 145.781, 0
810,  469.155, 190.097, 0,  501.000, 189.380, 0,  504.528, 152.960, 0,  537.144, 146.644, 0
811,  468.845, 190.825, 0,  500.887, 190.234, 0,  504.602, 153.719, 0,  537.417, 147.495, 0
812,  468.260, 191.500, 0,  500.586, 190.986, 0,  504.291, 154.213, 0,  537.473, 148.127, 0
813,  468.073, 191.844, 0,  500.578, 191.537, 0,  504.186, 154.829, 0,  537.591, 148.745, 0
814,  467.561, 192.607, 0,  500.313, 192.236, 0,  504.286, 155.383, 0,  537.898, 149.278, 0
815,  466.832, 193.549, 0,  499.697, 193.261, 0,  503.474, 156.150, 0,  537.684, 150.061, 0
816,  465.796, 194.504, 0,  499.287, 194.433, 0,  503.080, 157.203, 0,  537.474, 151.440, 0
817,  464.627, 195.737, 0,  498.478, 195.686, 0,  502.155, 158.169, 0,  536.702, 152.355, 0
818,  464.042, 196.983, 0,  497.942, 196.692, 0,  501.713, 159.427, 0,  536.620, 153.364, 0
819,  463.317, 198.127, 0,  497.615, 198.263, 0,  504.362, 161.225, 1,  536.848, 154.648, 0
820,  462.342, 199.470, 0,  496.988, 199.519, 0,  502.087, 162.130, 0,  536.441, 156.039, 0
821,  461.395, 200.790, 0,  496.218, 200.927, 0,  499.780, 162.855, 0,  535.701, 157.472, 0
822,  460.744, 201.960, 0,  495.848, 202.122, 0,  499.248, 163.856, 0,  535.307, 158.291, 0
823,  460.508, 202.836, 0,  495.753, 203.048, 0,  499.190, 164.732, 0,  535.424, 159.288, 0
824,  459.985, 204.061, 0,  495.566, 204.214, 0,  499.043, 165.765, 0,  535.541, 160.289, 0
825,  459.423, 205.062, 0,  494.898, 205.380, 0,  498.362, 166.834, 0,  534.839, 161.401, 0
826,  459.023, 206.076, 0,  494.659, 206.520, 0,  497.982, 167.805, 0,  534.714, 162.481, 0
827,  458.866, 207.201, 0,  494.884, 207.624, 0,  498.288, 168.994, 0,  535.326, 163.630, 0
828,  458.547, 208.693, 0,  494.356, 209.057, 0,  498.082, 170.347, 0,  535.130, 165.079, 0
829,  457.866, 210.082, 0,  493.790, 210.489, 0,  497.058, 171.593, 0,  534.374, 166.180, 0
830,  457.266, 211.295, 0,  493.464, 211.542, 0,  496.644, 172.621, 0,  533.836, 167.350, 0
831,  457.106, 212.227, 0,  493.412, 212.451, 0,  496.594, 173.488, 0,  533.965, 168.215, 0
832,  456.979, 212.790, 0,  493.186, 213.071, 0,  496.423, 174.286, 0,  533.821, 168.683, 0
833,  456.489, 213.397, 0,  493.189, 213.816, 0,  496.200, 174.617, 0,  533.776, 169.231, 0
834,  455.965, 214.112, 0,  492.654, 214.445, 0,  495.883, 175.300, 0,  533.487, 170.067, 0
835,  455.490, 214.867, 0,  492.144, 215.050, 0,  495.246, 176.095, 0,  533.187, 170.773, 0
836,  454.818, 215.790, 0,  491.495, 216.090, 0,  494.633, 177.083, 0,  532.811, 171.858, 0
837,  453.973, 216.680, 0,  490.714, 217.022, 0,  493.678, 177.951, 0,  531.797, 172.649, 0
838,  453.434, 217.469, 0,  490.418, 217.884, 0,  493.527, 178.575, 0,  531.468, 173.435, 0
839,  452.939, 218.374, 0,  489.829, 218.706, 0,  492.851, 179.293, 0,  530.973, 174.081, 0
840,  452.099, 218.937, 0,  488.895, 219.251, 0,  491.848, 180.125, 0,  529.852, 174.564, 0
841,  451.319, 219.438, 0,  488.112, 219.830, 0,  490.951, 180.440, 0,  528.894, 175.192, 0
842,  450.965, 219.681, 0,  487.526, 219.895, 0,  490.422, 181.000, 0,  528.092, 175.421, 0
843,  450.476, 220.027, 0,  487.246, 219.973, 0,  489.858, 180.760, 0,  527.364, 175.205, 0
844,  450.390, 219.596, 0,  487.131, 219.812, 0,  489.871, 180.382, 0,  527.513, 174.961, 0
845,  450.243, 219.444, 0,  487.101, 219.635, 0,  489.919, 180.330, 0,  527.818, 174.831, 0
846,  450.222, 219.035, 0,  486.921, 219.221, 0,  489.731, 180.038, 0,  527.329, 174.535, 0
847,  450.124, 218.814, 0,  486.679, 219.021, 0,  489.627, 179.946, 0,  527.404, 174.538, 0
848,  450.193, 218.621, 0,  486.660, 218.812, 0,  489.659, 179.440, 0,  527.033, 174.026, 0
849,  450.308, 218.350, 0,  486.952, 218.460, 0,  489.933, 179.333, 0,  527.649, 173.760, 0
850,  450.507, 218.387, 0,  487.183, 218.516, 0,  490.022, 179.251, 0,  527.606, 173.839, 0
851,  450.634, 218.246, 0,  487.283, 218.382, 0,  490.091, 179.048, 0,  527.654, 173.635, 0
852,  450.938, 218.014, 0,  487.500, 218.000, 0,  490.508, 179.038, 0,  528.020, 173.327, 0
853,  450.839, 218.042, 0,  487.471, 218.193, 0,  490.293, 179.022, 0,  527.934, 173.523, 0
854,  450.892, 218.108, 0,  487.530, 218.254, 0,  490.255, 178.984, 0,  527.981, 173.429, 0
855,  451.117, 217.821, 0,  487.716, 218.084, 0,  490.625, 179.011, 0,  528.250, 173.468, 0
856,  450.903, 217.917, 0,  487.524, 217.990, 0,  490.430, 178.935, 0,  528.125, 173.388, 0
857,  450.556, 218.282, 0,  487.293, 218.330, 0,  489.888, 179.016, 0,  527.812, 173.477, 0
858,  450.162, 218.380, 0,  486.952, 218.667, 0,  489.728, 179.311, 0,  527.628, 173.821, 0
859,  449.932, 218.612, 0,  486.894, 218.777, 0,  489.630, 179.265, 0,  527.634, 173.902, 0
860,  450.139, 218.438, 0,  487.074, 218.423, 0,  489.952, 179.086, 0,  527.887, 173.320, 0
861,  450.374, 218.088, 0,  487.531, 218.042, 0,  490.674, 178.588, 0,  528.856, 173.098, 0
862,  450.507, 217.662, 0,  487.802, 218.005, 0,  490.805, 178.437, 0,  529.020, 173.026, 0
863,  450.340, 217.408, 0,  487.596, 217.891, 0,  490.617, 178.180, 0,  529.032, 172.690, 0
864,  450.269, 217.434, 0,  487.469, 217.563, 0,  490.473, 177.973, 0,  528.899, 172.466, 0
865,  450.238, 217.136, 0,  487.373, 216.948, 0,  490.242, 177.559, 0,  528.671, 172.094, 0
866,  450.365, 216.453, 0,  487.791, 216.821, 0,  490.821, 177.125, 0,  529.418, 171.667, 0
867,  450.384, 216.267, 0,  487.948, 216.330, 0,  490.945, 176.858, 0,  529.625, 171.237, 0
868,  450.695, 215.722, 0,  488.247, 216.053, 0,  491.065, 176.276, 0,  529.915, 170.837, 0
869,  451.034, 215.361, 0,  488.794, 215.706, 0,  491.882, 176.075, 0,  530.833, 170.603, 0
870,  451.550, 214.785, 0,  489.352, 215.240, 0,  492.363, 175.653, 0,  531.455, 170.571, 0
871,  451.954, 214.510, 0,  489.727, 214.969, 0,  492.919, 175.178, 0,  532.045, 169.903, 0
872,  452.185, 214.119, 0,  490.088, 214.606, 0,  493.081, 174.903, 0,  532.286, 169.714, 0
873,  452.320, 213.758, 0,  490.239, 214.117, 0,  493.249, 174.535, 0,  532.338, 169.468, 0
874,  452.253, 213.493, 0,  490.166, 213.907, 0,  493.189, 174.022, 0,  532.423, 168.891, 0
875,  451.980, 213.503, 0,  489.655, 213.970, 0,  492.692, 174.115, 0,  531.980, 168.562, 0
876,  451.108, 213.588, 0,  488.856, 213.701, 0,  491.615, 173.904, 0,  531.056, 168.201, 0
877,  450.440, 213.173, 0,  488.216, 213.266, 0,  490.806, 173.435, 0,  529.948, 167.863, 0
878,  449.861, 212.550, 0,  487.737, 212.712, 0,  490.644, 172.728, 0,  529.688, 167.143, 0
879,  449.095, 211.385, 0,  487.147, 211.614, 0,  489.783, 171.667, 0,  529.071, 165.993, 0
880,  448.318, 210.169, 0,  486.632, 210.520, 0,  489.497, 170.342, 0,  529.044, 165.019, 0
881,  447.406, 208.761, 0,  485.886, 209.264, 0,  488.775, 169.064, 0,  528.590, 163.731, 0
882,  446.078, 207.719, 0,  484.750, 208.050, 0,  487.563, 167.736, 0,  527.748, 162.338, 0
883,  444.468, 206.603, 0,  483.355, 206.955, 0,  486.143, 166.500, 0,  526.884, 161.013, 0
884,  442.781, 205.288, 0,  481.865, 205.514, 0,  484.737, 164.892, 0,  525.649, 159.214, 0
885,  441.462, 203.706, 0,  480.831, 204.140, 0,  483.682, 163.210, 0,  524.682, 157.771, 0
886,  440.087, 202.006, 0,  479.957, 202.780, 0,  483.102, 161.755, 0,  524.566, 156.541, 0
887,  438.311, 200.970, 0,  478.750, 201.630, 0,  481.898, 160.474, 0,  523.925, 154.994, 0
888,  436.355, 199.976, 0,  477.014, 200.484, 0,  480.049, 159.241, 0,  522.762, 153.894, 0
889,  434.000, 199.138, 0,  474.891, 199.520, 0,  477.732, 158.151, 0,  521.047, 152.260, 0
890,  432.093, 198.174, 0,  473.099, 198.632, 0,  476.095, 156.952, 0,  519.292, 151.360, 0
891,  429.561, 197.532, 0,  471.150, 198.136, 0,  474.201, 156.053, 0,  517.937, 150.722, 0
892,  427.256, 196.784, 0,  468.721, 196.765, 0,  471.528, 154.762, 0,  515.909, 149.131, 0
893,  424.909, 195.489, 0,  466.753, 195.537, 0,  469.694, 153.565, 0,  513.734, 147.890, 1
894,  422.730, 194.086, 0,  464.872, 194.454, 0,  467.876, 152.009, 0,  512.315, 146.136, 0
895,  420.394, 193.178, 0,  462.853, 193.169, 0,  465.812, 150.605, 0,  510.651, 144.908, 1
896,  417.983, 192.011, 0,  460.768, 192.159, 0,  463.700, 149.719, 0,  508.852, 143.506, 0
897,  415.946, 190.739, 0,  459.104, 191.071, 0,  462.073, 148.323, 0,  507.767, 142.093, 0
898,  414.032, 189.505, 0,  457.504, 189.808, 0,  460.686, 146.744, 0,  506.722, 140.975, 1
899,  411.931, 187.836, 0,  455.967, 188.351, 0,  459.013, 145.048, 0,  505.576, 139.132, 0
900,  410.087, 186.456, 0,  454.615, 186.854, 0,  457.916, 143.314, 0,  504.640, 137.354, 0
901,  407.888, 185.371, 0,  452.516, 185.386, 0,  456.023, 141.800, 0,  503.364, 135.429, 0
902,  405.854, 184.181, 0,  450.833, 184.103, 0,  454.130, 140.283, 0,  501.888, 133.913, 0
903,  403.158, 183.243, 0,  448.655, 183.180, 0,  452.039, 139.322, 0,  500.333, 132.861, 0
904,  400.230, 182.525, 0,  445.773, 182.352, 0,  449.247, 138.229, 0,  498.060, 131.808, 0
905,  397.386, 181.720, 0,  443.304, 181.492, 0,  446.391, 137.129, 0,  495.770, 130.466, 0
906,  394.995, 180.443, 0,  441.257, 180.313, 0,  444.504, 135.720, 0,  493.604, 129.101, 0
907,  392.333, 179.324, 0,  438.803, 179.049, 0,  442.346, 134.277, 0,  491.503, 127.461, 0
908,  389.856, 178.407, 0,  436.498, 177.883, 0,  439.845, 133.013, 0,  489.683, 125.946, 0
909,  387.174, 177.493, 0,  433.981, 177.256, 0,  437.186, 132.203, 0,  487.810, 125.037, 0
910,  384.281, 177.346, 0,  431.254, 176.699, 0,  434.453, 131.380, 0,  485.340, 124.090, 0
911,  381.821, 176.830, 0,  429.112, 176.029, 0,  431.970, 130.765, 0,  483.113, 123.088, 0
912,  379.530, 176.135, 0,  426.882, 175.390, 0,  430.025, 129.692, 0,  481.452, 122.024, 0
913,  377.048, 175.309, 0,  424.986, 174.450, 0,  427.971, 128.732, 0,  480.000, 120.877, 0
914,  374.567, 174.863, 0,  422.849, 173.719, 0,  425.770, 127.775, 0,  478.117, 119.578, 0
915,  372.544, 173.908, 0,  420.833, 172.950, 0,  423.718, 127.154, 1,  476.420, 118.533, 0
916,  370.215, 173.017, 0,  418.934, 171.786, 0,  421.670, 126.093, 1,  474.867, 117.157, 0
917,  368.296, 171.918, 0,  417.072, 170.598, 0,  419.762, 124.589, 1,  472.814, 115.478, 0
918,  366.388, 170.404, 0,  415.843, 169.144, 0,  418.686, 123.013, 1,  472.223, 114.096, 0
919,  364.794, 169.117, 0,  414.786, 167.892, 0,  417.671, 121.637, 1,  471.558, 112.927, 0
920,  362.929, 168.126, 0,  413.321, 167.027, 0,  416.260, 120.247, 1,  470.905, 111.329, 0
921,  361.121, 166.852, 0,  411.547, 165.513, 0,  414.500, 118.513, 0,  469.656, 109.311, 0
922,  359.651, 165.306, 0,  410.371, 163.927, 0,  413.431, 116.916, 1,  468.675, 107.886, 0
923,  358.602, 163.738, 0,  409.492, 162.541, 0,  412.838, 115.248, 0,  468.733, 106.342, 0
924,  357.579, 162.703, 0,  408.734, 161.352, 0,  411.958, 113.845, 0,  468.481, 104.335, 0
925,  357.449, 161.824, 0,  408.597, 160.321, 0,  412.013, 112.966, 1,  468.658, 103.507, 0
926,  356.803, 161.450, 0,  408.278, 159.632, 0,  411.830, 112.270, 0,  468.387, 102.644, 0
927,  356.343, 161.343, 0,  407.837, 159.704, 0,  411.407, 112.216, 0,  468.303, 102.467, 0
928,  356.285, 161.615, 0,  407.553, 160.010, 0,  411.216, 112.458, 0,  467.909, 103.019, 0
929,  356.076, 161.863, 0,  407.632, 160.153, 0,  410.950, 112.800, 1,  467.876, 103.393, 0
930,  356.744, 162.085, 0,  408.122, 160.220, 0,  411.504, 113.136, 1,  468.201, 103.369, 0
931,  357.445, 162.059, 0,  408.926, 160.329, 0,  412.182, 113.182, 0,  468.593, 103.784, 0
932,  358.758, 162.175, 0,  410.092, 160.548, 0,  413.196, 113.472, 0,  469.139, 104.133, 0
933,  360.418, 162.418, 0,  411.781, 161.178, 0,  414.918, 114.306, 0,  470.229, 104.512, 0
934,  362.429, 163.048, 0,  413.675, 162.105, 0,  417.147, 115.246, 0,  471.446, 105.554, 0
935,  364.376, 164.028, 0,  415.640, 162.803, 0,  419.052, 115.797, 0,  473.462, 106.673, 0
936,  366.466, 164.845, 0,  417.690, 163.670, 0,  421.263, 116.251, 0,  475.387, 107.690, 0
937,  368.910, 165.564, 0,  419.891, 164.298, 0,  423.143, 117.502, 1,  477.411, 108.557, 0
938,  371.440, 166.028, 0,  422.507, 165.054, 0,  425.832, 118.400, 1,  479.818, 109.357, 0
939,  373.988, 166.889, 0,  425.075, 166.085, 0,  428.617, 119.519, 1,  482.446, 110.739, 0
940,  376.700, 168.663, 0,  427.304, 167.569, 0,  430.974, 121.240, 1,  485.277, 112.602, 0
941,  379.106, 170.204, 0,  429.746, 169.303, 0,  433.147, 123.134, 1,  487.953, 114.450, 0
942,  382.120, 171.934, 0,  432.092, 170.773, 0,  435.568, 124.927, 1,  490.449, 116.278, 0
943,  384.892, 173.554, 0,  434.527, 172.209, 0,  438.192, 126.473, 1,  492.242, 117.665, 0
944,  387.615, 175.291, 0,  436.838, 173.852, 0,  440.498, 127.914, 0,  493.689, 119.372, 0
945,  390.680, 176.935, 0,  439.467, 175.433, 0,  443.266, 129.612, 0,  495.415, 121.012, 0
946,  393.526, 178.849, 0,  441.877, 177.138, 0,  445.435, 131.460, 0,  497.275, 122.826, 0
947,  396.495, 180.373, 0,  444.399, 178.698, 0,  448.046, 133.067, 0,  499.072, 124.509, 0
948,  399.693, 181.528, 0,  447.426, 179.894, 0,  450.817, 135.330, 1,  501.271, 126.035, 0
949,  403.174, 183.037, 0,  450.066, 180.930, 0,  453.455, 136.318, 0,  503.354, 127.140, 0
950,  406.455, 184.516, 0,  453.072, 182.193, 0,  456.466, 137.633, 0,  505.580, 128.401, 0
951,  409.787, 185.551, 0,  455.851, 183.470, 0,  458.976, 139.387, 1,  507.863, 130.199, 0
952,  412.851, 186.822, 0,  458.460, 184.653, 0,  461.682, 140.209, 0,  510.104, 131.239, 0
953,  416.230, 187.860, 0,  461.549, 185.736, 0,  464.577, 142.020, 1,  512.562, 132.759, 0
954,  419.798, 188.843, 0,  464.786, 186.605, 0,  467.824, 142.824, 0,  515.390, 133.857, 0
955,  423.036, 189.876, 0,  467.749, 187.587, 0,  470.882, 144.492, 1,  518.186, 134.910, 0
956,  426.105, 190.990, 0,  470.403, 188.681, 0,  473.612, 145.306, 0,  520.367, 136.313, 0
957,  429.141, 192.026, 0,  473.051, 189.722, 0,  476.365, 146.552, 0,  522.758, 137.373, 0
958,  431.832, 193.103, 0,  475.646, 190.810, 0,  478.613, 148.157, 1,  524.878, 138.466, 0
959,  434.568, 194.475, 0,  477.848, 192.076, 0,  481.056, 149.254, 0,  526.446, 140.128, 0
960,  437.201, 196.042, 0,  480.341, 193.245, 0,  483.005, 151.158, 1,  528.462, 141.531, 0
961,  439.903, 197.269, 0,  482.605, 194.664, 0,  485.672, 152.390, 0,  530.220, 143.133, 0
962,  441.984, 198.654, 0,  484.621, 196.073, 0,  487.232, 154.343, 1,  532.095, 144.730, 0
963,  443.989, 200.090, 0,  486.315, 197.540, 0,  488.909, 155.576, 0,  533.183, 146.683, 0
964,  446.034, 201.229, 0,  487.847, 198.773, 0,  490.303, 156.979, 0,  534.034, 147.760, 0
965,  448.011, 202.257, 0,  489.676, 199.597, 0,  492.032, 157.903, 0,  535.264, 148.813, 0
966,  450.046, 203.254, 0,  491.364, 200.522, 0,  493.892, 158.990, 0,  536.764, 150.293, 0
967,  451.941, 204.082, 0,  493.107, 201.359, 0,  495.549, 159.922, 0,  537.902, 151.140, 0
968,  453.678, 205.158, 0,  494.498, 202.391, 0,  497.177, 161.094, 0,  539.231, 152.294, 0
969,  455.102, 206.392, 0,  495.837, 203.639, 0,  498.151, 162.681, 0,  540.317, 153.633, 0
970,  456.485, 207.834, 0,  496.920, 204.806, 0,  499.070, 163.824, 0,  540.882, 154.708, 0
971,  457.590, 208.934, 0,  498.119, 206.154, 0,  500.369, 165.342, 0,  542.000, 156.372, 0
972,  458.862, 209.925, 0,  499.161, 207.302, 0,  501.253, 166.253, 0,  542.921, 157.507, 0
973,  459.562, 210.827, 0,  499.596, 207.901, 0,  501.745, 167.037, 0,  543.029, 157.956, 0
974,  460.720, 211.085, 0,  500.785, 208.375, 0,  502.933, 167.754, 0,  544.341, 158.783, 0
975,  461.491, 211.358, 0,  501.709, 208.695, 0,  504.174, 168.005, 0,  545.810, 159.416, 0
976,  461.579, 211.994, 0,  501.698, 209.201, 0,  504.044, 168.628, 0,  545.651, 159.553, 0
977,  461.920, 212.564, 0,  501.985, 209.612, 0,  504.381, 168.950, 0,  545.820, 159.748, 0
978,  462.365, 213.126, 0,  502.505, 210.275, 0,  504.983, 169.777, 0,  546.657, 160.552, 0
979,  462.494, 213.500, 0,  502.596, 210.727, 0,  505.000, 170.127, 0,  546.456, 161.287, 0
980,  463.126, 213.616, 0,  503.330, 210.965, 0,  505.824, 170.335, 0,  547.353, 161.489, 0
981,  463.820, 213.708, 0,  504.193, 211.005, 0,  506.368, 170.604, 0,  548.014, 161.507, 0
982,  464.886, 213.652, 0,  505.116, 210.960, 0,  507.361, 170.672, 0,  548.978, 161.612, 0
983,  465.931, 213.719, 0,  506.261, 211.206, 0,  508.659, 170.693, 0,  550.442, 161.601, 0
984,  466.683, 214.341, 0,  506.758, 211.500, 0,  509.067, 171.128, 0,  550.609, 162.263, 0
985,  467.157, 214.818, 0,  507.102, 212.158, 0,  509.366, 171.689, 0,  550.550, 163.160, 0
986,  467.253, 215.506, 0,  506.960, 212.563, 0,  508.921, 172.320, 0,  549.956, 163.311, 0
987,  467.359, 215.814, 0,  506.871, 212.876, 0,  508.787, 172.618, 0,  549.552, 163.522, 0
988,  467.584, 215.610, 0,  507.052, 212.789, 0,  509.039, 172.618, 0,  549.885, 163.554, 0
989,  467.360, 215.447, 0,  506.689, 212.352, 0,  508.716, 172.318, 0,  549.158, 163.150, 0
990,  466.848, 214.772, 0,  506.144, 211.644, 0,  508.041, 171.628, 0,  548.659, 162.519, 0
991,  466.642, 213.264, 0,  505.780, 210.314, 0,  507.837, 170.225, 0,  548.068, 161.203, 0
992,  465.994, 211.013, 0,  505.188, 208.172, 0,  507.229, 167.876, 0,  547.508, 159.068, 0
993,  465.252, 207.801, 0,  504.321, 205.284, 0,  506.698, 165.101, 0,  547.062, 156.292, 0
994,  464.384, 203.788, 0,  503.500, 201.196, 0,  505.886, 161.102, 0,  546.427, 152.395, 0
995,  463.636, 198.795, 0,  502.939, 196.442, 0,  505.321, 156.705, 1,  546.227, 147.712, 0
996,  462.740, 193.047, 0,  501.978, 191.279, 0,  504.861, 151.411, 0,  545.937, 143.157, 0
997,  461.390, 187.199, 0,  500.845, 185.674, 0,  503.922, 145.444, 0,  545.319, 137.580, 0
998,  460.279, 180.878, 0,  499.492, 179.576, 0,  502.674, 139.645, 0,  544.087, 131.809, 0
999,  458.703, 174.580, 0,  497.827, 173.457, 0,  501.144, 133.590, 0,  542.328, 125.759, 0
1000,  456.964, 168.457, 0,  495.734, 167.284, 0,  499.067, 127.418, 0,  540.111, 119.713, 0
1001,  455.297, 161.841, 0,  494.134, 161.070, 0,  497.932, 121.008, 0,  538.288, 113.477, 0
1002,  454.169, 154.956, 0,  493.030, 154.851, 0,  496.908, 114.824, 0,  537.675, 107.798, 0
1003,  453.098, 148.383, 0,  491.442, 148.315, 0,  495.496, 108.240, 0,  535.835, 101.340, 0
1004,  451.368, 142.256, 0,  489.925, 142.163, 0,  493.921, 102.016, 0,  534.775, 95.265, 0
1005,  450.135, 136.071, 0,  488.182, 136.189, 0,  492.375, 95.942, 0,  533.463, 89.611, 0
1006,  448.189, 129.926, 0,  486.192, 130.256, 0,  490.483, 89.879, 0,  531.379, 83.736, 0
1007,  446.373, 124.076, 0,  484.046, 124.289, 0,  488.229, 83.716, 0,  528.905, 77.821, 0
