----------環境----------
シーン数,      1130
ターゲット数,  4
インターバル,  1
フレームレート,30Fps
スケール,      1.000
長さ単位,      cm
----------2Dオブジェクト----------
1,｢｣
2,｢｣
3,｢｣
4,｢｣
----------データ----------
シーン,   1X, 1Y, レベル,   2X, 2Y, レベル,   3X, 3Y, レベル,   4X, 4Y, レベル
766,  501.005, 432.939, 0,  465.000, 430.390, 0,  477.195, 394.698, 0,  440.997, 387.571, 0
767,  502.547, 433.080, 0,  466.469, 430.350, 0,  479.016, 394.767, 0,  442.872, 387.416, 0
768,  503.911, 433.064, 0,  468.004, 430.541, 0,  480.364, 394.847, 0,  444.365, 387.508, 0
769,  505.535, 433.243, 0,  469.701, 430.579, 0,  482.091, 394.847, 0,  445.969, 387.590, 0
770,  507.426, 433.421, 0,  471.446, 430.892, 0,  483.993, 395.111, 0,  447.919, 387.769, 0
771,  509.324, 433.534, 0,  473.162, 430.950, 0,  485.668, 395.119, 0,  449.515, 387.839, 0
772,  510.885, 433.800, 0,  474.811, 430.954, 0,  487.401, 395.205, 0,  451.181, 387.831, 0
773,  512.882, 434.163, 0,  476.646, 431.366, 0,  489.248, 395.492, 0,  452.994, 388.072, 0
774,  515.266, 434.879, 0,  479.020, 432.115, 0,  491.919, 396.403, 0,  455.648, 388.561, 0
775,  517.015, 435.804, 0,  480.943, 432.716, 0,  493.958, 397.071, 0,  457.944, 389.202, 0
776,  518.302, 436.517, 0,  482.439, 433.246, 0,  495.340, 397.768, 0,  459.360, 389.858, 0
777,  519.168, 436.976, 0,  483.399, 433.749, 0,  496.356, 398.183, 0,  460.459, 390.435, 0
778,  520.131, 437.335, 0,  484.103, 433.950, 0,  497.177, 398.613, 0,  461.422, 390.482, 0
779,  520.383, 437.316, 0,  484.905, 434.015, 0,  497.984, 398.711, 0,  462.081, 390.713, 0
780,  520.776, 437.122, 0,  485.080, 433.878, 0,  498.147, 398.638, 0,  462.411, 390.592, 0
781,  520.779, 436.574, 0,  485.188, 433.289, 0,  498.126, 398.252, 0,  462.518, 390.335, 0
782,  520.845, 435.930, 0,  485.194, 432.829, 0,  498.251, 397.951, 0,  462.654, 390.003, 0
783,  520.191, 434.990, 0,  484.762, 431.897, 0,  497.817, 397.369, 0,  462.328, 389.587, 0
784,  519.876, 433.955, 0,  484.289, 431.087, 0,  497.204, 396.425, 0,  461.913, 388.817, 0
785,  519.405, 433.135, 0,  483.695, 430.481, 0,  496.775, 395.382, 0,  461.244, 388.207, 0
786,  518.512, 432.408, 0,  482.821, 429.767, 0,  495.721, 394.487, 0,  460.532, 387.658, 0
787,  517.787, 431.574, 0,  482.205, 428.977, 0,  494.901, 394.013, 0,  459.645, 386.863, 0
788,  517.207, 430.833, 0,  481.664, 428.431, 0,  494.390, 393.636, 0,  458.951, 386.309, 0
789,  516.611, 430.242, 0,  480.746, 427.865, 0,  493.571, 392.947, 0,  457.957, 385.982, 0
790,  515.005, 429.415, 0,  479.039, 426.973, 0,  491.942, 391.935, 0,  456.449, 385.407, 0
791,  512.820, 428.468, 0,  476.901, 426.080, 0,  489.502, 391.033, 0,  454.031, 384.417, 0
792,  510.616, 427.556, 0,  474.732, 425.456, 0,  487.061, 390.259, 0,  451.628, 383.522, 0
793,  507.761, 426.348, 0,  472.122, 424.341, 0,  484.372, 389.081, 0,  448.658, 382.535, 0
794,  504.782, 425.036, 0,  469.093, 423.163, 0,  481.370, 388.044, 0,  445.660, 381.647, 0
795,  501.939, 423.914, 0,  466.199, 422.086, 0,  478.246, 386.957, 0,  442.615, 380.693, 0
796,  498.675, 422.579, 0,  462.829, 420.914, 0,  474.782, 385.748, 0,  439.386, 379.611, 0
797,  494.954, 420.964, 0,  459.173, 419.555, 0,  470.706, 384.471, 0,  435.203, 378.403, 0
798,  491.561, 419.423, 0,  455.453, 418.180, 0,  466.627, 382.800, 0,  430.514, 376.842, 0
799,  487.959, 417.881, 0,  451.811, 417.004, 0,  462.727, 381.267, 0,  426.213, 375.555, 0
800,  485.157, 416.609, 0,  448.894, 415.839, 0,  459.553, 380.107, 0,  422.778, 374.294, 0
801,  482.152, 415.414, 0,  445.528, 414.720, 0,  456.057, 378.966, 0,  419.255, 373.355, 0
802,  478.910, 414.339, 0,  442.160, 413.732, 0,  452.488, 377.962, 0,  415.490, 372.475, 0
803,  475.674, 413.401, 0,  438.806, 412.921, 0,  449.000, 376.983, 0,  411.981, 371.838, 0
804,  471.936, 412.497, 0,  435.145, 412.056, 0,  445.363, 376.137, 0,  408.118, 371.071, 0
805,  468.337, 411.579, 0,  431.246, 411.359, 0,  441.283, 375.355, 0,  403.777, 370.305, 0
806,  464.670, 410.968, 0,  427.660, 410.996, 0,  437.490, 375.050, 0,  399.924, 370.070, 0
807,  460.951, 410.563, 0,  423.893, 410.434, 0,  433.594, 374.650, 0,  396.141, 369.712, 0
808,  457.113, 409.871, 0,  420.086, 410.024, 0,  429.711, 374.095, 0,  392.155, 369.283, 0
809,  453.701, 409.478, 0,  416.551, 409.687, 0,  425.872, 373.713, 0,  388.228, 369.013, 0
810,  450.016, 408.641, 0,  412.761, 408.968, 0,  422.017, 372.860, 0,  384.220, 368.553, 0
811,  446.773, 407.972, 0,  409.568, 408.282, 0,  418.529, 372.166, 0,  380.451, 367.816, 0
812,  443.427, 407.028, 0,  405.770, 407.397, 0,  414.703, 371.220, 0,  376.824, 367.035, 0
813,  439.703, 405.918, 0,  401.933, 406.424, 0,  410.834, 370.307, 0,  372.654, 366.131, 0
814,  435.820, 404.831, 0,  398.340, 405.630, 0,  407.115, 369.419, 0,  368.680, 365.339, 0
815,  431.852, 403.802, 0,  394.143, 404.553, 0,  402.853, 368.514, 0,  364.621, 364.591, 0
816,  427.589, 402.717, 0,  389.752, 403.676, 0,  398.353, 367.710, 0,  360.201, 363.855, 0
817,  423.111, 401.678, 0,  385.447, 402.779, 0,  393.592, 366.624, 0,  355.413, 362.733, 0
818,  419.067, 400.820, 0,  381.202, 402.088, 0,  389.372, 365.861, 0,  350.846, 362.138, 0
819,  414.915, 399.972, 0,  377.093, 401.439, 0,  385.100, 365.221, 0,  346.339, 361.903, 0
820,  410.899, 399.324, 0,  373.030, 400.920, 0,  380.870, 364.747, 0,  342.090, 361.442, 0
821,  407.419, 398.715, 0,  369.136, 400.272, 0,  376.830, 363.993, 0,  337.962, 360.662, 0
822,  404.006, 398.189, 0,  366.017, 399.890, 0,  373.547, 363.374, 0,  334.413, 360.068, 0
823,  401.345, 397.766, 0,  362.987, 399.441, 0,  370.415, 363.092, 0,  331.209, 359.577, 0
824,  398.362, 397.362, 0,  359.987, 399.290, 0,  367.344, 362.948, 0,  328.144, 359.508, 0
825,  395.575, 397.178, 0,  357.309, 399.034, 0,  364.581, 362.729, 0,  325.285, 359.291, 0
826,  392.885, 397.017, 0,  354.712, 398.716, 0,  361.788, 362.562, 0,  322.451, 359.173, 0
827,  390.537, 397.011, 0,  352.084, 399.160, 0,  359.312, 362.503, 0,  320.022, 359.474, 0
828,  388.047, 397.221, 0,  349.576, 399.292, 0,  356.730, 362.549, 0,  317.489, 359.523, 0
829,  385.631, 397.235, 0,  347.179, 399.289, 0,  354.236, 362.560, 0,  314.792, 359.460, 0
830,  383.624, 397.270, 0,  345.111, 399.298, 0,  352.058, 362.565, 0,  312.432, 359.404, 0
831,  381.757, 397.188, 0,  343.309, 399.314, 0,  350.170, 362.558, 0,  310.432, 359.404, 0
832,  379.903, 397.028, 0,  341.439, 399.084, 0,  348.304, 362.389, 0,  308.571, 359.239, 0
833,  377.961, 396.601, 0,  339.477, 398.700, 0,  346.237, 362.161, 0,  306.880, 359.142, 0
834,  375.966, 396.345, 0,  337.576, 398.428, 0,  344.100, 361.917, 0,  304.794, 359.069, 0
835,  374.661, 396.079, 0,  335.945, 398.282, 0,  342.642, 361.818, 0,  303.117, 358.877, 0
836,  373.167, 396.322, 0,  334.654, 398.380, 0,  341.266, 361.889, 0,  301.534, 359.006, 0
837,  371.747, 396.062, 0,  333.333, 398.269, 0,  339.787, 361.808, 0,  300.220, 358.795, 0
838,  370.815, 396.219, 0,  332.509, 398.448, 0,  338.858, 362.007, 0,  299.368, 359.117, 0
839,  370.090, 396.401, 0,  331.712, 398.453, 0,  338.281, 362.076, 0,  298.882, 359.167, 0
840,  369.703, 396.514, 0,  331.470, 398.556, 0,  338.010, 362.107, 0,  298.526, 359.077, 0
841,  369.494, 396.661, 0,  331.056, 398.547, 0,  337.726, 362.074, 0,  298.303, 359.000, 0
842,  369.368, 396.661, 0,  330.987, 398.528, 0,  337.602, 362.113, 0,  298.209, 358.941, 0
843,  369.381, 396.523, 0,  331.201, 398.397, 0,  337.810, 361.944, 0,  298.471, 358.656, 0
844,  369.436, 396.302, 0,  331.180, 398.210, 0,  337.778, 361.817, 0,  298.372, 358.283, 0
845,  369.318, 395.912, 0,  331.117, 397.771, 0,  337.747, 361.607, 0,  298.438, 358.219, 0
846,  369.397, 395.661, 0,  331.078, 397.405, 0,  337.686, 360.989, 0,  298.311, 357.759, 0
847,  369.148, 395.225, 0,  330.944, 397.194, 0,  337.458, 360.424, 0,  298.132, 357.433, 0
848,  369.538, 394.977, 0,  331.150, 396.906, 0,  337.572, 360.323, 0,  298.242, 357.236, 0
849,  369.808, 395.035, 0,  331.650, 396.799, 0,  338.101, 360.326, 0,  298.688, 357.151, 0
850,  369.885, 395.029, 0,  331.631, 396.996, 0,  338.014, 360.363, 0,  298.549, 357.194, 0
851,  370.107, 395.237, 0,  331.765, 396.923, 0,  338.305, 360.353, 0,  298.693, 357.100, 0
852,  370.387, 395.312, 0,  332.056, 397.223, 0,  338.762, 360.534, 0,  299.113, 357.295, 0
853,  370.260, 395.335, 0,  332.030, 397.140, 0,  338.583, 360.406, 0,  299.247, 357.235, 0
854,  370.029, 395.173, 0,  331.762, 397.026, 0,  338.267, 360.380, 0,  298.916, 357.140, 0
855,  369.897, 395.000, 0,  331.611, 396.983, 0,  338.017, 360.330, 0,  298.807, 357.211, 0
856,  369.657, 394.869, 0,  331.527, 396.764, 0,  337.910, 360.169, 0,  298.781, 357.154, 0
857,  369.218, 394.800, 0,  331.021, 396.543, 0,  337.558, 359.961, 0,  298.449, 356.897, 0
858,  368.445, 394.555, 0,  330.201, 396.397, 0,  336.704, 359.891, 0,  297.623, 356.799, 0
859,  367.705, 394.023, 0,  329.547, 396.288, 0,  335.972, 359.775, 0,  296.981, 356.737, 0
860,  367.561, 393.867, 0,  329.369, 395.966, 0,  335.746, 359.523, 0,  296.468, 356.513, 0
861,  367.224, 393.641, 0,  329.135, 395.722, 0,  335.661, 359.224, 0,  296.364, 356.248, 0
862,  366.837, 393.253, 0,  328.725, 395.449, 0,  335.158, 359.100, 0,  295.954, 356.093, 0
863,  366.619, 392.972, 0,  328.555, 395.244, 0,  334.979, 358.731, 0,  295.937, 355.830, 0
864,  366.449, 392.767, 0,  328.496, 394.731, 0,  334.836, 358.212, 0,  295.793, 355.508, 0
865,  366.174, 392.269, 0,  327.996, 394.146, 0,  334.495, 357.667, 0,  295.408, 354.702, 0
866,  365.509, 391.550, 0,  327.436, 393.648, 0,  333.924, 357.038, 0,  294.773, 354.140, 0
867,  364.831, 390.932, 0,  326.837, 393.208, 0,  333.128, 356.389, 0,  294.009, 353.811, 0
868,  364.306, 390.376, 0,  326.030, 392.496, 0,  332.257, 355.990, 0,  292.978, 353.074, 0
869,  363.438, 389.767, 0,  325.122, 392.148, 0,  331.408, 355.685, 0,  291.940, 352.586, 0
870,  363.063, 389.222, 0,  324.498, 391.747, 0,  330.476, 355.055, 0,  290.824, 352.306, 0
871,  362.712, 388.955, 0,  324.264, 391.385, 0,  330.260, 354.449, 0,  290.415, 352.082, 0
872,  362.477, 388.676, 0,  323.942, 391.191, 0,  329.864, 354.197, 0,  290.043, 351.883, 0
873,  362.663, 388.188, 0,  323.950, 390.929, 0,  329.807, 354.059, 0,  290.031, 351.658, 0
874,  362.615, 388.045, 0,  323.829, 390.454, 0,  329.815, 353.822, 0,  290.134, 351.043, 0
875,  362.418, 387.689, 0,  323.657, 390.186, 0,  329.641, 353.425, 0,  289.982, 350.313, 0
876,  361.573, 387.067, 0,  322.934, 389.264, 0,  328.983, 352.413, 0,  289.588, 349.546, 0
877,  360.596, 386.056, 0,  321.906, 388.098, 0,  327.777, 350.955, 0,  288.325, 348.311, 0
878,  359.403, 384.574, 0,  320.782, 386.563, 0,  326.622, 349.454, 0,  286.850, 346.920, 0
879,  358.117, 382.542, 0,  319.169, 384.610, 0,  324.878, 347.702, 0,  285.016, 345.073, 0
880,  356.140, 380.211, 0,  317.350, 382.465, 0,  322.867, 345.642, 0,  282.887, 342.948, 0
881,  354.388, 377.556, 0,  315.476, 380.012, 0,  320.920, 343.257, 0,  280.843, 340.539, 0
882,  352.213, 374.803, 0,  313.190, 377.279, 0,  318.509, 340.410, 0,  278.492, 337.705, 0
883,  349.572, 371.917, 0,  310.717, 374.402, 0,  315.861, 337.508, 0,  275.769, 334.967, 0
884,  346.951, 368.772, 0,  308.218, 371.302, 0,  313.174, 334.382, 0,  273.122, 331.537, 0
885,  343.852, 365.437, 0,  305.085, 368.117, 0,  309.896, 330.860, 0,  269.740, 328.201, 0
886,  340.608, 361.892, 0,  301.625, 364.972, 0,  306.291, 327.404, 0,  265.725, 325.322, 0
887,  337.418, 358.582, 0,  298.526, 361.874, 0,  302.965, 324.319, 0,  262.183, 322.262, 0
888,  334.632, 355.730, 0,  295.800, 359.012, 0,  300.045, 321.334, 0,  259.395, 319.216, 0
889,  331.742, 352.852, 0,  293.071, 355.862, 0,  297.333, 318.295, 0,  257.053, 316.134, 0
890,  328.802, 349.868, 0,  290.004, 352.941, 0,  294.356, 315.350, 0,  254.185, 313.288, 0
891,  325.690, 346.711, 0,  287.028, 350.099, 0,  290.859, 312.447, 0,  250.641, 310.474, 0
892,  322.935, 343.773, 0,  284.381, 346.895, 0,  287.967, 309.693, 0,  247.505, 307.453, 0
893,  320.247, 340.489, 0,  281.655, 343.682, 0,  285.355, 306.567, 0,  244.673, 304.147, 0
894,  317.368, 337.300, 0,  278.748, 340.439, 0,  282.630, 303.075, 0,  242.203, 301.155, 0
895,  314.402, 333.984, 0,  275.788, 337.265, 0,  279.568, 299.958, 0,  239.616, 297.961, 0
896,  310.910, 330.741, 0,  272.570, 334.072, 0,  276.140, 296.817, 0,  236.179, 294.935, 0
897,  307.715, 327.482, 0,  269.381, 331.015, 0,  272.587, 293.754, 0,  232.624, 291.931, 0
898,  304.572, 324.211, 0,  266.285, 327.881, 0,  269.029, 290.610, 0,  229.000, 288.895, 0
899,  301.559, 320.862, 0,  263.268, 324.665, 0,  265.748, 287.099, 0,  225.452, 285.793, 0
900,  298.607, 317.821, 0,  260.544, 321.664, 0,  263.029, 284.093, 0,  222.458, 282.870, 0
901,  295.726, 314.635, 0,  257.779, 318.493, 0,  260.341, 280.965, 0,  219.770, 279.686, 0
902,  292.752, 311.604, 0,  254.680, 315.400, 0,  257.552, 277.965, 0,  217.131, 276.802, 0
903,  289.386, 308.472, 0,  251.278, 312.245, 0,  254.013, 274.948, 0,  213.907, 273.901, 0
904,  285.792, 305.277, 0,  247.854, 309.164, 0,  250.139, 271.778, 0,  210.582, 270.655, 0
905,  282.655, 302.325, 0,  244.739, 306.112, 0,  246.746, 268.621, 0,  207.063, 267.120, 0
906,  279.639, 299.190, 0,  241.764, 303.072, 0,  243.637, 265.322, 0,  203.957, 264.317, 0
907,  277.010, 296.130, 0,  239.380, 300.032, 0,  241.219, 262.329, 0,  201.328, 261.604, 0
908,  274.691, 293.417, 0,  236.887, 297.255, 0,  238.981, 259.503, 0,  199.167, 258.736, 0
909,  271.795, 290.951, 0,  234.063, 294.507, 0,  236.231, 257.166, 0,  196.585, 255.955, 0
910,  268.710, 288.415, 0,  231.233, 292.082, 0,  233.074, 254.712, 0,  193.675, 252.982, 0
911,  265.853, 285.995, 0,  228.401, 289.645, 0,  230.022, 252.085, 0,  190.611, 250.351, 0
912,  262.917, 283.556, 0,  225.594, 287.151, 0,  227.157, 249.349, 0,  187.780, 248.141, 0
913,  260.464, 281.126, 0,  222.796, 284.632, 0,  224.064, 247.239, 0,  185.056, 245.737, 0
914,  257.442, 278.675, 0,  219.982, 282.216, 0,  221.280, 245.009, 0,  182.165, 242.951, 0
915,  254.651, 276.104, 0,  217.351, 279.759, 0,  218.559, 242.636, 0,  179.155, 240.365, 0
916,  251.752, 273.500, 0,  214.585, 277.102, 0,  215.881, 239.656, 0,  176.358, 237.994, 0
917,  249.332, 271.047, 0,  211.911, 274.411, 0,  213.144, 236.895, 0,  173.851, 235.503, 0
918,  246.556, 268.459, 0,  209.282, 272.035, 0,  210.370, 234.349, 0,  171.096, 232.971, 0
919,  243.620, 265.940, 0,  206.477, 269.641, 0,  207.619, 232.095, 0,  167.916, 230.387, 0
920,  240.743, 263.202, 0,  203.707, 266.989, 0,  204.719, 229.696, 0,  165.049, 228.093, 0
921,  238.581, 260.991, 0,  201.484, 264.410, 0,  202.278, 226.899, 0,  162.488, 225.446, 0
922,  235.966, 258.401, 0,  198.866, 262.102, 0,  199.604, 224.246, 0,  159.953, 223.158, 0
923,  234.117, 256.207, 0,  196.852, 260.070, 0,  197.413, 222.267, 0,  157.441, 221.139, 0
924,  232.649, 254.664, 0,  195.498, 258.246, 0,  195.901, 220.304, 0,  156.077, 219.059, 0
925,  231.563, 253.181, 0,  194.376, 256.983, 0,  194.829, 218.867, 0,  155.126, 217.586, 0
926,  230.611, 252.464, 0,  193.447, 256.362, 0,  194.131, 218.059, 0,  154.343, 216.794, 0
927,  229.850, 252.220, 0,  192.796, 256.082, 0,  193.356, 217.669, 0,  153.936, 216.362, 0
928,  229.651, 252.112, 0,  192.633, 256.042, 0,  193.031, 217.843, 0,  153.645, 216.545, 0
929,  229.854, 252.528, 0,  192.566, 256.238, 0,  193.159, 217.975, 0,  153.316, 216.649, 0
930,  230.603, 253.140, 0,  193.174, 256.637, 0,  193.814, 218.260, 0,  153.756, 216.843, 0
931,  231.413, 253.789, 0,  193.986, 257.273, 0,  194.260, 219.045, 0,  154.255, 217.417, 0
932,  232.657, 254.866, 0,  195.092, 258.250, 0,  195.594, 219.948, 0,  155.394, 218.203, 0
933,  233.651, 255.972, 0,  196.213, 259.383, 0,  196.952, 221.355, 0,  156.820, 219.558, 0
934,  234.835, 257.358, 0,  197.112, 261.203, 0,  197.843, 222.981, 0,  157.672, 221.467, 0
935,  235.698, 259.084, 0,  198.316, 262.958, 0,  198.904, 224.834, 0,  158.815, 223.265, 0
936,  237.267, 260.931, 0,  199.879, 264.810, 0,  200.263, 226.627, 0,  160.205, 225.127, 0
937,  238.967, 262.761, 0,  201.442, 266.740, 0,  202.108, 228.239, 0,  161.985, 227.021, 0
938,  240.939, 264.840, 0,  203.414, 268.969, 0,  204.228, 230.471, 0,  164.116, 229.402, 0
939,  242.833, 267.319, 0,  205.462, 271.395, 0,  206.437, 233.247, 0,  166.316, 232.042, 0
940,  245.278, 270.335, 0,  207.863, 274.324, 0,  209.009, 236.150, 0,  168.795, 234.983, 0
941,  247.901, 273.399, 0,  210.432, 277.408, 0,  211.760, 239.246, 0,  171.344, 238.054, 0
942,  251.144, 276.809, 0,  213.480, 280.620, 0,  215.022, 242.389, 0,  174.502, 241.229, 0
943,  254.651, 280.402, 0,  217.099, 284.295, 0,  218.824, 246.134, 0,  178.769, 244.413, 0
944,  258.202, 284.188, 0,  220.624, 287.919, 0,  222.725, 250.060, 0,  183.056, 248.021, 0
945,  262.281, 288.186, 0,  224.575, 291.921, 0,  227.154, 253.781, 0,  187.308, 251.997, 0
946,  266.275, 292.386, 0,  229.007, 295.926, 0,  231.863, 257.736, 0,  192.188, 255.824, 0
947,  270.649, 296.545, 0,  233.325, 299.675, 0,  236.465, 261.746, 0,  196.826, 259.670, 0
948,  274.837, 300.389, 0,  237.786, 303.523, 0,  241.060, 265.726, 0,  201.382, 263.706, 0
949,  279.744, 304.867, 0,  242.455, 307.459, 0,  246.179, 269.677, 0,  206.443, 267.543, 0
950,  283.980, 308.930, 0,  246.982, 311.813, 1,  251.050, 273.718, 0,  211.754, 270.986, 0
951,  288.095, 312.950, 0,  251.102, 315.556, 0,  255.231, 277.651, 0,  216.194, 274.225, 0
952,  292.149, 316.892, 0,  254.986, 319.253, 0,  259.322, 281.404, 0,  220.344, 277.571, 0
953,  295.934, 320.480, 0,  258.721, 323.057, 0,  263.252, 284.915, 0,  223.754, 281.325, 0
954,  299.709, 324.276, 0,  262.320, 326.947, 0,  267.157, 288.252, 0,  227.340, 285.096, 0
955,  303.531, 328.120, 0,  266.029, 330.564, 0,  271.231, 292.127, 0,  231.583, 288.967, 0
956,  306.984, 331.720, 0,  269.642, 334.041, 0,  274.831, 295.824, 0,  235.552, 292.622, 0
957,  310.533, 335.359, 0,  272.993, 337.651, 0,  278.377, 299.475, 0,  239.404, 295.910, 0
958,  313.953, 339.131, 0,  276.377, 341.104, 0,  282.226, 302.896, 0,  242.829, 299.090, 0
959,  317.324, 342.865, 0,  279.787, 344.768, 0,  285.540, 306.283, 0,  245.959, 302.272, 0
960,  320.266, 346.495, 0,  282.789, 348.368, 0,  288.783, 309.994, 0,  249.214, 305.573, 0
961,  323.362, 350.250, 0,  285.737, 351.921, 0,  291.903, 313.731, 0,  252.228, 309.282, 0
962,  325.935, 353.618, 0,  288.597, 355.243, 0,  294.795, 317.006, 0,  255.213, 312.935, 0
963,  328.647, 356.799, 0,  291.122, 358.593, 0,  297.287, 320.137, 0,  257.732, 316.581, 0
964,  331.658, 360.163, 0,  294.133, 361.746, 0,  300.397, 323.096, 0,  260.708, 319.452, 0
965,  334.797, 363.406, 0,  297.191, 364.887, 0,  303.803, 326.216, 0,  264.192, 321.962, 0
966,  337.505, 366.250, 0,  299.716, 367.636, 0,  306.181, 329.095, 0,  267.142, 324.521, 0
967,  339.951, 369.217, 0,  302.283, 370.378, 0,  309.032, 332.039, 0,  269.666, 327.287, 0
968,  342.462, 372.044, 0,  304.937, 373.202, 0,  311.716, 334.866, 0,  272.131, 330.122, 0
969,  344.639, 374.842, 0,  307.185, 376.093, 0,  314.149, 337.680, 0,  274.794, 332.971, 0
970,  346.717, 377.832, 0,  309.221, 378.727, 0,  316.502, 340.270, 0,  277.188, 335.726, 0
971,  348.497, 380.243, 0,  310.864, 381.216, 0,  318.199, 342.925, 0,  279.336, 338.076, 0
972,  350.132, 382.505, 0,  312.729, 383.604, 0,  320.072, 345.518, 0,  281.006, 340.290, 0
973,  351.807, 384.580, 0,  314.576, 385.286, 0,  321.990, 347.366, 0,  283.162, 342.432, 0
974,  352.885, 385.760, 0,  315.588, 386.700, 0,  323.107, 348.646, 0,  284.410, 344.373, 0
975,  353.403, 386.702, 0,  316.327, 388.000, 0,  323.875, 349.855, 0,  285.325, 345.807, 0
976,  354.430, 387.799, 0,  317.190, 388.806, 0,  325.056, 350.757, 0,  286.234, 346.462, 0
977,  354.562, 388.826, 0,  317.668, 389.641, 0,  325.645, 351.671, 0,  287.042, 346.854, 0
978,  354.464, 389.385, 0,  317.526, 390.391, 0,  325.408, 352.635, 0,  287.199, 347.639, 0
979,  354.343, 389.800, 0,  317.348, 390.914, 0,  325.171, 353.224, 0,  286.991, 348.149, 0
980,  354.672, 390.424, 0,  317.609, 391.573, 0,  325.365, 353.661, 0,  287.168, 349.009, 0
981,  355.077, 390.939, 0,  317.984, 392.262, 0,  325.934, 354.036, 0,  287.484, 349.803, 0
982,  355.967, 391.754, 0,  318.565, 393.073, 0,  326.508, 354.639, 0,  287.752, 350.711, 0
983,  356.902, 392.814, 0,  319.617, 394.121, 0,  327.707, 355.717, 0,  288.736, 351.804, 0
984,  357.620, 393.978, 0,  320.565, 395.245, 0,  328.521, 357.023, 0,  289.847, 352.814, 0
985,  358.659, 395.231, 0,  321.569, 396.439, 0,  329.252, 358.225, 0,  290.670, 353.965, 0
986,  360.308, 396.714, 0,  323.183, 397.567, 0,  331.089, 359.240, 0,  292.192, 354.783, 0
987,  361.699, 397.776, 0,  324.616, 398.388, 0,  332.803, 360.133, 0,  294.202, 355.633, 0
988,  362.891, 397.962, 0,  325.874, 399.008, 0,  334.151, 360.902, 0,  295.714, 356.086, 0
989,  364.171, 398.199, 0,  327.168, 399.008, 0,  335.245, 361.262, 0,  297.139, 356.497, 0
990,  365.376, 397.753, 0,  328.366, 398.512, 0,  336.507, 360.910, 0,  298.664, 356.212, 0
991,  366.676, 396.860, 0,  329.948, 397.659, 0,  337.986, 360.272, 0,  300.006, 355.763, 0
992,  368.293, 395.138, 0,  331.607, 395.976, 0,  339.446, 358.803, 0,  301.316, 354.232, 0
993,  369.549, 392.149, 0,  332.893, 393.032, 0,  340.682, 355.854, 0,  302.607, 351.693, 0
994,  371.314, 388.166, 0,  334.134, 389.154, 0,  341.986, 351.871, 0,  303.686, 347.800, 0
995,  372.406, 383.251, 0,  335.223, 384.413, 0,  342.854, 347.136, 0,  304.528, 343.160, 0
996,  373.441, 377.547, 0,  335.952, 379.200, 0,  343.145, 341.453, 0,  304.371, 338.216, 0
997,  374.978, 371.573, 0,  337.299, 373.267, 0,  344.061, 335.503, 0,  304.767, 332.352, 0
998,  377.243, 365.459, 0,  339.206, 367.286, 0,  345.497, 329.554, 0,  305.618, 325.988, 0
999,  379.599, 359.155, 0,  341.286, 361.039, 0,  347.407, 323.364, 0,  306.994, 319.915, 0
1000,  381.802, 352.877, 0,  343.282, 354.660, 0,  349.216, 316.626, 0,  308.634, 313.325, 0
1001,  383.600, 346.411, 0,  344.900, 348.199, 0,  350.513, 309.900, 0,  309.895, 306.843, 0
1002,  385.399, 339.530, 0,  346.403, 341.869, 0,  351.435, 303.340, 0,  310.445, 300.392, 0
1003,  387.766, 333.055, 0,  348.247, 335.502, 0,  352.809, 296.947, 0,  311.440, 294.095, 0
1004,  389.640, 326.853, 0,  349.911, 329.170, 0,  354.383, 290.785, 0,  312.679, 287.909, 0
1005,  391.248, 320.505, 0,  351.444, 322.844, 0,  355.509, 284.560, 0,  313.667, 281.675, 0
1006,  392.962, 314.047, 0,  352.764, 316.630, 0,  356.583, 277.867, 0,  314.588, 275.051, 0
1007,  395.133, 307.962, 0,  354.580, 310.420, 0,  358.205, 271.217, 0,  315.915, 268.325, 0
1008,  397.481, 302.019, 0,  356.626, 304.150, 0,  360.312, 265.012, 0,  317.482, 261.985, 0
1009,  399.579, 296.041, 0,  358.877, 298.305, 0,  362.154, 259.133, 0,  319.187, 256.020, 0
1010,  401.220, 290.534, 0,  360.555, 292.615, 0,  363.713, 253.186, 0,  320.859, 250.054, 0
1011,  403.124, 285.449, 0,  361.975, 287.291, 0,  365.119, 247.401, 0,  322.479, 244.151, 0
1012,  404.480, 280.173, 0,  363.077, 282.197, 0,  366.302, 242.347, 0,  323.244, 238.624, 0
1013,  406.643, 275.754, 0,  365.162, 277.424, 0,  368.146, 237.507, 0,  324.955, 233.639, 0
1014,  409.624, 271.810, 0,  368.325, 273.045, 0,  378.000, 223.000, 0,  328.718, 229.318, 0
1015,  413.162, 268.206, 0,  371.790, 268.786, 0,  376.850, 226.554, 0,  332.978, 224.865, 0
1016,  415.852, 264.686, 0,  374.672, 265.177, 0,  385.000, 214.000, 0,  336.085, 220.518, 0
1017,  418.429, 261.489, 0,  377.241, 261.794, 0,  387.000, 210.000, 0,  338.357, 216.691, 0
1018,  420.772, 258.647, 0,  379.408, 258.664, 0,  389.000, 206.000, 0,  340.521, 213.380, 0
1019,  422.835, 255.943, 0,  381.234, 256.083, 0,  391.000, 203.000, 0,  342.551, 210.623, 0
1020,  423.957, 253.701, 0,  382.356, 253.534, 0,  393.000, 200.000, 0,  343.804, 208.272, 0
