25.424,27.384,27.907
25.462,27.402,28.067
25.492,27.395,28.232
25.59,27.393,28.397
25.706,27.395,28.572
25.825,27.407,28.773
25.938,27.405,28.914
26.02,27.387,29.005
26.095,27.371,29.136
26.156,27.365,29.258
26.154,27.376,29.384
26.169,27.381,29.48
26.159,27.376,29.618
26.16,27.391,29.709
26.134,27.399,29.807
26.084,27.422,29.931
26.015,27.421,30.066
25.989,27.428,30.17
25.928,27.453,30.29
25.919,27.461,30.369
25.924,27.468,30.435
25.888,27.462,30.574
25.92,27.458,30.666
25.942,27.469,30.737
25.928,27.484,30.711
25.911,27.486,30.726
25.875,27.462,30.812
25.877,27.461,30.939
25.9,27.464,30.943
25.967,27.466,31.013
25.955,27.457,31.083
25.91,27.466,31.117
25.843,27.491,31.229
25.862,27.505,31.249
25.924,27.476,31.225
25.987,27.472,31.228
26.048,27.472,31.208
26.044,27.473,31.209
26.023,27.495,31.213
26.001,27.484,31.215
25.979,27.495,31.21
25.96,27.493,31.228
25.942,27.515,31.234
25.91,27.535,31.283
25.872,27.557,31.296
25.734,27.585,31.349
25.654,27.584,31.344
25.609,27.595,31.31
25.656,27.599,31.287
25.768,27.596,31.241
25.898,27.584,31.241
25.957,27.576,31.198
25.969,27.571,31.171
26.004,27.563,31.149
26.037,27.546,31.152
26.126,27.524,31.161
26.238,27.494,31.152
26.36,27.484,31.16
26.496,27.456,31.143
26.581,27.436,31.143
26.596,27.416,31.147
26.617,27.387,31.162
26.661,27.364,31.227
26.714,27.364,31.317
26.754,27.353,31.407
26.785,27.353,31.485
26.763,27.344,31.488
26.72,27.348,31.49
26.686,27.358,31.421
26.617,27.379,31.336
26.567,27.379,31.232
26.488,27.387,31.158
26.394,27.421,31.096
26.324,27.427,31.042
26.277,27.426,31.006
26.254,27.435,30.999
26.28,27.421,30.996
26.298,27.404,31.015
26.283,27.402,30.985
26.282,27.392,30.956
26.36,27.379,30.968
26.5,27.371,31.01
26.6,27.347,30.958
26.677,27.333,30.912
26.717,27.326,30.894
26.735,27.319,30.866
26.736,27.308,30.851
26.712,27.325,30.805
26.646,27.337,30.752
26.563,27.366,30.695
26.496,27.383,30.676
26.424,27.386,30.649
26.327,27.401,30.677
26.214,27.421,30.706
26.148,27.441,30.66
26.104,27.454,30.606
26.141,27.451,30.534
26.197,27.417,30.462
26.264,27.401,30.354
26.325,27.392,30.265
26.399,27.37,30.16
26.551,27.354,30.104
26.714,27.312,30.06
26.893,27.275,30.065
27.013,27.254,30.103
27.071,27.233,30.14
27.084,27.233,30.189
27.069,27.243,30.249
27.027,27.256,30.305
26.951,27.267,30.367
26.832,27.295,30.438
26.69,27.327,30.481
26.538,27.367,30.484
26.351,27.4,30.508
26.174,27.427,30.491
26.053,27.45,30.461
25.896,27.466,30.429
25.769,27.494,30.389
25.61,27.519,30.374
25.447,27.538,30.32
25.319,27.548,30.268
25.23,27.56,30.205
25.176,27.555,30.186
25.15,27.57,30.16
25.172,27.562,30.155
25.222,27.557,30.196
25.276,27.552,30.244
25.331,27.537,30.27
25.39,27.526,30.313
25.433,27.524,30.347
25.453,27.527,30.378
25.453,27.52,30.401
25.432,27.533,30.39
25.401,27.536,30.365
25.36,27.535,30.308
25.318,27.537,30.273
25.24,27.553,30.234
25.161,27.566,30.208
25.095,27.587,30.193
24.975,27.612,30.204
24.892,27.611,30.215
24.813,27.614,30.212
24.754,27.594,30.187
24.662,27.622,30.231
24.598,27.64,30.247
24.59,27.633,30.269
24.596,27.629,30.32
24.622,27.614,30.35
24.619,27.62,30.362
24.698,27.594,30.35
24.799,27.574,30.336
24.973,27.553,30.344
25.175,27.531,30.387
25.411,27.492,30.435
25.629,27.496,30.504
25.882,27.44,30.516
26.102,27.398,30.547
26.255,27.381,30.545
26.233,27.379,30.494
26.029,27.424,30.333
25.665,27.466,30.073
25.147,27.56,29.835
24.66,27.605,29.585
24.253,27.622,29.393
23.963,27.625,29.323
23.832,27.655,29.318
23.824,27.671,29.337
23.89,27.674,29.352
24.008,27.65,29.348
24.161,27.629,29.381
24.233,27.654,29.538
24.288,27.631,29.657
24.295,27.662,29.771
24.276,27.681,29.9
24.26,27.665,29.981
24.236,27.659,30.005
24.169,27.671,30.046
24.135,27.672,30.049
24.11,27.667,30.036
24.133,27.674,30.006
24.133,27.693,30.026
24.206,27.68,29.97
24.226,27.686,29.973
24.278,27.652,29.93
24.332,27.662,30.007
24.391,27.663,30.045
24.443,27.647,30.018
24.461,27.639,30.015
24.443,27.64,30.051
24.417,27.653,30.082
24.343,27.66,30.08
24.268,27.653,30.014
24.146,27.685,30.024
24.049,27.685,30.038
23.933,27.698,30.05
23.833,27.704,30.06
23.758,27.695,30.026
23.698,27.696,30.071
23.651,27.685,30.125
23.666,27.697,30.164
23.707,27.696,30.158
23.802,27.699,30.097
23.854,27.683,30.066
23.865,27.685,30.074
23.813,27.688,30.06
23.696,27.704,30.058
23.576,27.696,30.033
23.447,27.704,30.013
23.304,27.724,30.047
23.163,27.729,30.048
23.032,27.71,30.056
22.908,27.732,30.146
22.824,27.737,30.25
22.834,27.714,30.321
22.876,27.722,30.399
23.007,27.712,30.478
23.197,27.697,30.542
23.376,27.696,30.584
23.558,27.691,30.565
23.676,27.686,30.558
23.771,27.677,30.502
23.759,27.674,30.466
23.665,27.667,30.435
23.488,27.698,30.395
23.27,27.699,30.353
22.992,27.717,30.262
22.685,27.728,30.223
22.415,27.733,30.17
22.256,27.741,30.14
22.141,27.73,30.131
22.106,27.722,30.128
22.157,27.723,30.145
22.279,27.718,30.176
22.446,27.724,30.203
22.631,27.723,30.262
22.79,27.726,30.332
22.904,27.721,30.367
22.976,27.731,30.417
22.985,27.736,30.436
22.9,27.725,30.401
22.781,27.725,30.369
22.622,27.728,30.323
22.451,27.737,30.288
22.283,27.725,30.267
22.156,27.719,30.233
22.047,27.724,30.226
21.999,27.723,30.26
22.003,27.728,30.288
22.062,27.729,30.311
22.106,27.721,30.31
22.173,27.729,30.329
22.216,27.74,30.378
22.262,27.739,30.386
22.259,27.736,30.425
22.247,27.722,30.443
22.245,27.72,30.453
22.256,27.722,30.466
22.275,27.726,30.479
22.309,27.729,30.451
22.319,27.727,30.428
22.313,27.731,30.438
22.348,27.72,30.441
22.385,27.738,30.447
22.434,27.738,30.429
22.448,27.734,30.428
22.453,27.728,30.435
22.45,27.731,30.44
22.441,27.73,30.433
22.383,27.735,30.434
22.371,27.737,30.429
22.359,27.735,30.424
22.365,27.74,30.422
22.372,27.746,30.426
22.392,27.736,30.416
22.421,27.739,30.385
22.491,27.728,30.398
22.535,27.728,30.384
22.615,27.73,30.397
22.669,27.73,30.423
22.722,27.737,30.426
22.759,27.743,30.441
22.772,27.738,30.44
22.787,27.728,30.453
22.78,27.74,30.459
22.748,27.73,30.472
22.711,27.726,30.504
22.681,27.728,30.52
22.673,27.728,30.53
22.655,27.735,30.524
22.648,27.722,30.501
22.644,27.725,30.494
22.672,27.735,30.469
22.698,27.734,30.448
22.712,27.732,30.415
22.7,27.732,30.428
22.702,27.733,30.438
22.702,27.737,30.459
22.695,27.739,30.464
22.672,27.736,30.459
22.663,27.724,30.463
22.656,27.725,30.467
22.646,27.733,30.479
22.644,27.729,30.482
22.638,27.737,30.476
22.625,27.726,30.458
22.605,27.731,30.432
22.579,27.725,30.436
22.537,27.725,30.441
22.514,27.731,30.495
22.521,27.735,30.526
22.518,27.737,30.523
22.547,27.728,30.508
22.546,27.723,30.494
22.571,27.725,30.515
22.602,27.727,30.536
22.653,27.722,30.574
22.693,27.721,30.586
22.708,27.725,30.584
